Heap initialized
-401300594,984053568,-613210463,-44091258,-538832355,-427510476,555098743,999634601,-406927170 inserted
375486473,-752752733,-546082922,-929983856,550821585,417050297,-870622532 inserted
380852181,606521274,823707759,-35074203,-281229334,190008057,-363941565,-871046201 inserted
787298558,635782264,-398904045,-818064906,624499204,850126200,-774104444,-842696317,-992743767 inserted
-729031158 extracted
766422070,-111919678,-101827083 extracted
Top: -105269170,868840144,-882590880
401882382,878115974,-147249709,704175478,367322943,-165285572,-189860435,-915950557,937392786,306131511 inserted
-380299739,-889681622,807819062 inserted
Top: -105269170,868840144,-882590880
-105269170,868840144,-882590880 extracted
-237647911,90092665,895032624,-117116775,-971794205,-437917995,651480488,-339476224,-112028680 inserted
-565600909,-745484706,-621513963 extracted
Top: -911889625,521428865,441953493
743435576,-562574238,-471156321,-23589300,382344689,978709124,-465028730,837703699,662407124,392396252 inserted
-352092359,755355437,-827822037,-156105668,-5674729 inserted
Top: -911889625,521428865,441953493
-908053551,-704347798 inserted
-72083278,-696005263,-750784199,-367301999 inserted
Top: -908053551,-704347798
Top: -908053551,-704347798
Top: -908053551,-704347798
461443153,991169588,791017515,837354346,-140506971,-52109348,-492915380,34722147,15030694,-574074343 inserted
-908053551,-704347798 extracted
-994134015,625964159,254183337,616369388,-227946162,-807219486,903750415,-917269911 inserted
Top: -911889625,521428865,441953493
710013892,-999349715,-375358080,798928370,-584237503,-245097780 inserted
Top: -911889625,521428865,441953493
-629237853,-273929564 inserted
-629237853,-273929564 extracted
Top: -911889625,521428865,441953493
-911889625,521428865,441953493 extracted
661326763,-509379321,587533377,515165336 inserted
Top: -242001666,83402210,86105586
-242001666,83402210,86105586 extracted
-225536553,-663650307,344987567 extracted
436811204,-590686737,-561206234 extracted
775049446,-825989965,802274320,-937209903,252715046 inserted
641958576,-173080924,33767553 extracted
458470708,982128031,338556105,21010627,587852277,-784242095,1005310,-89900629 inserted
707508468,-719103927,-679690643,980635271,-565203542,964856219 inserted
-870302455,273962690,-446427543 inserted
-331333661,-20756667,-887480981 extracted
372526138,-813194556,696990687,-853646976,395368290,666605004,-869448747,405861376,-643839646,565364787 inserted
Top: 398100259,-77867245,-832185527
Top: 398100259,-77867245,-832185527
398100259,-77867245,-832185527 extracted
957977142,-88742727,218265438 inserted
310485148,-789896813,534754744,944109640,-540929089,238954932,-847354960,-204852936,-30255998 inserted
-894773264,-236911289,-165947171 extracted
Top: 299049536,773349640,-981948149
-627143542,-272979656,253597110,-374911542,-45526993,-369390881,558666765,800956779,-701362398,932688478 inserted
185843095,120292917,-4508616,274041509 inserted
299049536,773349640,-981948149 extracted
Top: -105101767,812664347,263917642
Top: -105101767,812664347,263917642
-737711193,395611608,-514301461,-999919527 inserted
764467561,-97542757,577765079 inserted
786711180,473653001,774565240 inserted
273847475 inserted
-942838612,673704426,-933908055,-745651861,-910482393,872531529,-454201881,675849001,830393413,-413742854 inserted
925758584,-218636803,-767471906 inserted
656223964,389142342,894242296,-687379763,-859360125,-74750182,-228373819,-39037312,412823547 inserted
273847475 extracted
Top: -105101767,812664347,263917642
831663485,-622361466,-200981209,-364477798,456949516,197717021,892667332 inserted
-902210317,-171509510,472909784,156692844 inserted
Top: -105101767,812664347,263917642
-720187149,916132995,-34391047,733373169 inserted
-105101767,812664347,263917642 extracted
-784608502,-510335966 inserted
-872733426,-761080123,737745114,-628931233,-47489773 inserted
-784608502,-510335966 extracted
-305027383 inserted
Top: -305027383
667195092,886252407,699625906,-349515472,859599487,-359352337 inserted
-764477017,278748215,-873192359,-428318786,-398173689,204778714,-760581356,-441417950,411962983,-492415842 inserted
-593740071,291137187,439438131 inserted
583410610,891130455 inserted
Top: -305027383
434743525,-322748777,378478499,63273422,773529646,-743883894,-572320395,-262476311 inserted
96521813,458558606,440109132,552431842,-988902466,755224627,182723368 inserted
-305027383 extracted
583410610,891130455 extracted
991904879,-80132675,-316772486 extracted
754420140,-911022015,682887224 extracted
-903243486,-883266106,84109161,302038143,-130120052,892529130,725853244,280785855 inserted
-143792191,-405879083,-361966843,115241437,324236891,-138267731 inserted
Top: 694677178,-853167866,-106439647
694677178,-853167866,-106439647 extracted
-517007359,637713192 inserted
-689724142,661658168,-894393457,-185789216,465469374 inserted
-517007359,637713192 extracted
Top: -818290388,-410313721,238195205
Top: -818290388,-410313721,238195205
-818290388,-410313721,238195205 extracted
Top: -857369925,127029081,-35926419
789937710,714462559 inserted
-209984790 inserted
-466962610,731383473,83345882,958452331,-493069322,-269353641,-111685778 inserted
-130544780,611746876,542688223,582276261,-682867119,968949107,529182273 inserted
-209984790 extracted
-538032703,-374276511,615065978,500846771,-218005822 inserted
Top: 789937710,714462559
789937710,714462559 extracted
Top: -857369925,127029081,-35926419
Top: -857369925,127029081,-35926419
-249470922,114332835 inserted
137204030,355006996,532221242,681248245,550481241 inserted
990157526,-245723104,422475830,-124981845 inserted
Top: -249470922,114332835
Top: -249470922,114332835
-494028894,-465655103,513385196,-488500710,-816222823,-335904016,587754387,193078268,40531530,-360919577 inserted
890180448,-386355914,-929405872,-902452967,-907668024,-127777100,-415678107,761506522,-686118172,-2428667 inserted
917821588 inserted
Top: 917821588
917821588 extracted
-693576707,-471505076,-305919287,-478087546,-308618339,-957324629,325487428,-940077,988209577,-746080980 inserted
-249470922,114332835 extracted
-91318421,785419365,998881483,665725881,-164974885,527858843,841439206,-290293383,-465525457 inserted
-857369925,127029081,-35926419 extracted
-63573751,-702188147,525145078 extracted
Top: -886312546,977209115,-799991372
Top: -886312546,977209115,-799991372
-530920849,573993573,-966441076,-913287090,-31323402 inserted
Top: -886312546,977209115,-799991372
-478936061,410477923,-422363047,-863275063,159567601,-692228247,-57669209,477244271,838903274,686440479 inserted
616559981 inserted
339315455,-758900929,517455788,221250040 inserted
Top: 616559981
Top: 616559981
Top: 616559981
-579160033,-986911225,256790588 inserted
984033088,-820164735,-600475138 inserted
350474425 inserted
214909236 inserted
616559981 extracted
350474425 extracted
Top: 214909236
-413489367,-574444889,877727268,-442520955,-231671627,918979472 inserted
-486221586,-64635420,-655491733,-816202188,-252987453,334171872,250894876,768385230,404450301,-940220942 inserted
956426708,405153296,-319163354,-252079972,-298538591,-580289784,237277426,-229674332 inserted
-296452231,-911457350,517573613,-648783609,-308515818 inserted
214909236 extracted
Top: -886312546,977209115,-799991372
Top: -886312546,977209115,-799991372
Top: -886312546,977209115,-799991372
931518738,-306632708,-166822509,569128077 inserted
Top: -886312546,977209115,-799991372
-203345086 inserted
-203345086 extracted
317097298,-896251946,14948049,209365974 inserted
-263179552,-310891864,227930841,-379276914,-966871493,150010898,-370176665,-213405094 inserted
Top: -886312546,977209115,-799991372
Top: -886312546,977209115,-799991372
280600247,-795840112,542017014,-548818553,-630648132,-65304659,379347353,960010375 inserted
Top: -886312546,977209115,-799991372
734230567,-487040556,-524845441,-56171369,478803581,-469891765,-871125833,-847275526,-512340389,395453398 inserted
-886312546,977209115,-799991372 extracted
849716242,265768583,37062436,364967200,267812262,840353381 inserted
488578019 inserted
851761770,653349777,106389500,-756079596,-814979313,-525519897,947419447 inserted
328017566,482180523,484976409,426386343 inserted
602361872,-372299301,-384499479,502069611 inserted
488578019 extracted
-237665802,-857836107,960926743,-953808385,-193748520,-645047632,548870655,247174355,118991164 inserted
Top: -874297265,-852698140,-488460013
-874297265,-852698140,-488460013 extracted
835935496,-563218541 inserted
986196922,678438276,-646295705,7795788,447731745,171823137,573745933,446735985,-869519440 inserted
938588390,-157985800,-353032582,95130529,-772934134,-543680981 inserted
Top: 835935496,-563218541
847052606,-296988132,661376089,-690000657,-348295448,427583350,-1420246 inserted
-99009558,-675517891,627818225,-815914825,-266813048,-891939450,-145542454 inserted
835935496,-563218541 extracted
Top: 579569052,-370695543,309107771
-619525997,-453281538,787892229,-426620553 inserted
536832622,151386894,-891043272,631645929,-736882543,-363146754,-580262382,750895198,-875267250 inserted
579569052,-370695543,309107771 extracted
316936681,746355921,935813664 extracted
-380299739,-889681622,807819062 extracted
-870302455,273962690,-446427543 extracted
957977142,-88742727,218265438 extracted
764467561,-97542757,577765079 extracted
Top: 786711180,473653001,774565240
786711180,473653001,774565240 extracted
407828426,-10028542,699457368,-313123205,544953394,-207430574,255814150 inserted
925758584,-218636803,-767471906 extracted
-603778922,526651349 inserted
Top: -603778922,526651349
-603778922,526651349 extracted
-521983205,-279257798,-793485659,-698825908 inserted
817622874,548468094,-462659659,-507669697,-222446971,-399550515,405429154,675067909 inserted
-560353137,-651782271,76619394,-58510584,-216182142,800007548,59353582 inserted
-89558252,-206096366,642202308,-463207910,-815090992,660512736,-576889630,-567878061 inserted
-324787678,-545685430 inserted
Top: -324787678,-545685430
200615442,128558815,138116969,-25239697,-194851511,239252224,-140760447,-442493479,-381253530,416997451 inserted
Top: -324787678,-545685430
369853746 inserted
171380531,435127343,568792146,644761643,-213681160,-972631528,-14501107,-72515734 inserted
369853746 extracted
-324787678,-545685430 extracted
-593740071,291137187,439438131 extracted
-372330815,886551753 inserted
492204505 inserted
-291609502,740863419,776053283,-341742290,919084528,254627918,-440807109,-947375604,-836266356 inserted
366262614,787945656,689095802,-856527890,-255860205 inserted
367371759,340185834,223942818,952509169,869358040,601811510,801081970,266116006,-425477275,-976397240 inserted
361930825,-816803011 inserted
-637984419,-70369151,430419841 inserted
492204505 extracted
-248381996,146102575,-804715161,631043214,-282549059,660413817 inserted
711610189,-713340895,-618915658,972299202,112842289 inserted
-667809801,-972491808,906559474,-655712517,-412092955,424323577,-483634532,-297566321 inserted
-571387907,912080499,876633507,530360345,-173385369,-778121120 inserted
Top: -372330815,886551753
471457000,952776712,694998889,337033557,570649888,32168429 inserted
-867876548,566013557,-312187608,-322912673,514850610,935245486,919235353 inserted
980581081,-664253468,-192732381,852841695,579987265,-264318422 inserted
Top: -372330815,886551753
159761123,721638243,-246557078,615060632 inserted
-163688037,-736090813,-511782014 inserted
939175910,921607841,130919228,-962279594 inserted
Top: -372330815,886551753
-972470269,-229738832,990859249,253605669 inserted
Top: -372330815,886551753
733046050,395652466,-424828555,-272239315 inserted
-372330815,886551753 extracted
916964477,-143170274,577793550,923706387,435965833,-620286784 inserted
Top: 361930825,-816803011
101665366,335763606,564561979,-171497299,247918211,480093274 inserted
Top: 361930825,-816803011
458764188,111804375,-958871565,240448298 inserted
Top: 361930825,-816803011
361930825,-816803011 extracted
-579160033,-986911225,256790588 extracted
-911189068,-968391659,977741216,-826279430,-370360442,569908097,-189544255,-197843466,866816174,288069449 inserted
582449616,925324070,902728067,-522563883 inserted
Top: 984033088,-820164735,-600475138
984033088,-820164735,-600475138 extracted
-729914149,-120368376,823146054,-772336659,-101615875,483195288,804002216,978257019 inserted
Top: -637984419,-70369151,430419841
883672575,391392353,-946603863,-550913313,691872968,875168851,-481768498 inserted
-806696794,151535855,-153033381 inserted
-637984419,-70369151,430419841 extracted
-163688037,-736090813,-511782014 extracted
-357687556,100438279,711259107,-898933875,832325373,-99479001,238471638,-701602737,-526668395 inserted
-806696794,151535855,-153033381 extracted
852620080,69601951,-627416065,881036457,322605310 inserted
Top: 633620503,625246525,-727937129,357601656
735459026,916217775 inserted
735459026,916217775 extracted
306116286,10246369,-370016777,619776118 inserted
-932476303,687804980,-160984574,-366619294,995711803,222032045,642921864,-935388572 inserted
633620503,625246525,-727937129,357601656 extracted
-176963902,-399809563,934694207,368084605,-622584532,873688945,23043881,677311680,-418618143 inserted
Top: 271556090,826716745,659421691,-758945032
-479914742,-164851304,-168665171,940753266,-282466206,-555964922,-894513705 inserted
Top: 271556090,826716745,659421691,-758945032
173817522,96770904,925856008,-605337040 inserted
Top: 271556090,826716745,659421691,-758945032
271556090,826716745,659421691,-758945032 extracted
83981769,-410137517,544952673,770872533 extracted
Top: -285586172,683793229,-187988398,100429207
-285586172,683793229,-187988398,100429207 extracted
-447366094,556442244,39574416,-701024347 extracted
Top: -721004236,-381853270,186768813,162861770
Top: -721004236,-381853270,186768813,162861770
882774919,-134122446,119224127,-125868158,-880227710,-199720906,853547768,-36135365,665696518,746125381 inserted
-541462484,121116944,357482695,-199862972,535153995,-232969799,498312548,-932448214,-567785566,-187804531 inserted
-721004236,-381853270,186768813,162861770 extracted
295577983,711742084,-110564335 inserted
295577983,711742084,-110564335 extracted
-407475633,-824272838,-968150576,633753825 extracted
197888590,-932286713,-575559710 inserted
-985217818,643681936,-97465111,249149042,-526863138,222148760,710464608,862062428 inserted
197888590,-932286713,-575559710 extracted
-33443599,-58543183,926210646,-960346637,6548647,770880291,295493484,-7596016,-117169690 inserted
317183174,-50912061,-372147782,775643278 extracted
-827529292 inserted
-518777639,-735164351,-375701226,996965732,-140313252,791901521 inserted
306824598,-761085235,510027605,10667316,-111110992,740586332,350800652,239155537,-754533047,-840354453 inserted
Top: -827529292
Top: -827529292
Top: -827529292
Top: -827529292
-172215127,681239080,-844834320 inserted
-827529292 extracted
Top: -172215127,681239080,-844834320
502898,-944086982,702919279,-206874474,-18827809,298280467 inserted
969740170,-98930442,-537861311,-707560447 inserted
-614308521,-511879217,-266993945,441279545,-63180441,-711223856 inserted
-787065206,721483904,-174769896,-54378793,806695016,-62947234,604999098,964128402,528923809,495572770 inserted
-955504836,679891817,-240541084,-883196125 inserted
623818018,628652117,-627631353,-310047319 inserted
538924617,266619204,-459242045 inserted
Top: -172215127,681239080,-844834320
497134529,-564880815 inserted
-522595502 inserted
-842559107,919577284,818079070,-203502023,-250450187 inserted
-522595502 extracted
Top: 497134529,-564880815
Top: 497134529,-564880815
423682697,-683284743,-206546717,48699462,550206457,967569074 inserted
497134529,-564880815 extracted
Top: -172215127,681239080,-844834320
Top: -172215127,681239080,-844834320
Top: -172215127,681239080,-844834320
Top: -172215127,681239080,-844834320
-673773482,931515228,352794407,-641740712 inserted
Top: -172215127,681239080,-844834320
Top: -172215127,681239080,-844834320
-172215127,681239080,-844834320 extracted
538924617,266619204,-459242045 extracted
-400873912,-608889787,65790147,448068981 extracted
Top: -769219018,996090249,624571394,-340355131
947028476,-757651208,867467593,21529388,847342196,23254554 inserted
792176658,583403661,333319878 inserted
445501947,-879636127,-456922696,-151786893,276319545 inserted
792176658,583403661,333319878 extracted
-769219018,996090249,624571394,-340355131 extracted
445314842,879219764,-451912377,390739130 extracted
178179951,463273791,-140529400,862764645 extracted
Top: 434580613,-23633299,456500974,-253286325
805091232,-153750764,145288291,-855579659,802794334,456615321,-798747363 inserted
Top: 434580613,-23633299,456500974,-253286325
434580613,-23633299,456500974,-253286325 extracted
253317428,823637453,330238298,391272488 extracted
-876220574,-74136054,544881218,-359508175 extracted
Top: -925076362,-724101745,-528632192,-38349617
35413790,681839016,-793119597,-308313989,-428561585,764003477,-644572730,527217250 inserted
-342649783,162535538,-144754421,-572968811,-272973574 inserted
-925076362,-724101745,-528632192,-38349617 extracted
-847274871,868015016,607437703,-996901485 extracted
465393576,834549121,-224163905 inserted
465393576,834549121,-224163905 extracted
346213599,-9182823,-709987453,-692797488,-602155320,-278429539,-346407973,-576290276 inserted
-690023889,-966500837,-208750040,767358108 extracted
227534967,264581477,-164066005,-704952703,355609008,851103407,-818614483,711741331,12266816 inserted
-182866539,195726424,-641710046 inserted
Top: -182866539,195726424,-641710046
-182866539,195726424,-641710046 extracted
-935669517,642786173,45283621 inserted
-935669517,642786173,45283621 extracted
Top: -505858649,-69106546,766093014,-442846886
Top: -505858649,-69106546,766093014,-442846886
-505858649,-69106546,766093014,-442846886 extracted
-754087148,425016020,-672847692,453119561 extracted
140370793,-82350244,82362644,930933901,-1745472,122855295,-15771699 inserted
-975798336,-215353705,-952121548,-478396267 extracted
Top: -53136284,-548834129,-236004863,-565726242
-56155941,40255735 inserted
Top: -56155941,40255735
-816694634,-295449755,842420537,338342752,-572927461,-376926359,-223248320,-14074260,-926355410 inserted
Top: -56155941,40255735
Top: -56155941,40255735
-914897581,-274630827,-357932786,762565595,756249638,-211494140 inserted
-56155941,40255735 extracted
-53136284,-548834129,-236004863,-565726242 extracted
501698171,326131217,919521991,131160975 extracted
810987587,-935423381,972050438,829970310 inserted
205741659,779545407,186312288 inserted
12806735,821619357,376908062,362139042 inserted
Top: 205741659,779545407,186312288
-821711022,-510277632,952867914,-751529761,449477749,-185875758 inserted
-951675040 inserted
470644538,-652089129,696383632,-514572507 inserted
-204450429,254298718,-71828755,-415599064,-222348458 inserted
Top: -951675040
Top: -951675040
120751986,11957785 inserted
Top: -951675040
-951675040 extracted
-116315727,-263734586,269320806,-372371956,-245829309,495716521 inserted
634253962,-402586343,985186991,-980341907,-212594277,-617382349,740158877,-419252158 inserted
-871463130,-635475912,-895401992,932212820,-342490197,397683277,251869467,-95342073,601722181,-820513612 inserted
120751986,11957785 extracted
205741659,779545407,186312288 extracted
96060899,-234084186,193824483,-231725205,-72059177,748407465,357895285 inserted
632822866 inserted
632822866 extracted
Top: -293606396,-390319307,14740633,-533378390
19557253,196952848,-793052561,392962594,-510282596,836574356,57767983,-166144194,-579376865,-32991082 inserted
279255716,-942940436,269883123,215246312,-119397910,-318716826 inserted
252516122,545960489,33898355,-100135522,352063989 inserted
-539579744,-191646649,57947414,-451451406,-47937266,396028395,38707913,44404050,-379527661,-57108163 inserted
730499513,854868747,-384013360,-621999305 inserted
Top: -293606396,-390319307,14740633,-533378390
-449091088,916244694,-262022392,-42280645,292517306,941386164,-157490660,-485422791 inserted
Top: -293606396,-390319307,14740633,-533378390
Top: -293606396,-390319307,14740633,-533378390
Top: -293606396,-390319307,14740633,-533378390
Top: -293606396,-390319307,14740633,-533378390
-157288781,-128395517,-214711476,872045189,-915731012,695736336 inserted
817960124,37211524,-721388156,355155921,-338440471 inserted
-293606396,-390319307,14740633,-533378390 extracted
-373833663 inserted
-451893284,-644340329,-852183844,37005720,-789202433,339631589,765787503,-504691695,-712177763 inserted
-373833663 extracted
-977781379,571020419,101439371,789083897 inserted
-707928566,593392203,-206109450,-221848325,663460970,-327931550,-869640946,899783288 inserted
Top: -186537580,-471191983,-838394354,-745932711
-186537580,-471191983,-838394354,-745932711 extracted
Top: 407728976,145977043,-359300673,-738949091
Top: 407728976,145977043,-359300673,-738949091
Top: 407728976,145977043,-359300673,-738949091
407728976,145977043,-359300673,-738949091 extracted
709054449,-402437347,-545732080,-37886244 extracted
556292977 inserted
998171847,-688645746 inserted
-320203759,-680922161 inserted
-855799359,971820910,-949560572 inserted
-527669265,-76592457,687831211 inserted
235564621 inserted
556292977 extracted
Top: 235564621
235564621 extracted
998171847,-688645746 extracted
-320203759,-680922161 extracted
Top: -855799359,971820910,-949560572
-855799359,971820910,-949560572 extracted
34758781 inserted
34758781 extracted
-527669265,-76592457,687831211 extracted
755183187,-59097137,67831682,-403993660 extracted
-556387912,476313192,385061132,-452720066 extracted
139848739,16958196,655928114,-59302729,584886831,-774478496,687798471,-967040000,-593675063,720297608 inserted
284458855,727059921,582597052 inserted
114620923,256346943,605928143,879540342,748963478,485485596,297751638 inserted
Top: 284458855,727059921,582597052
284458855,727059921,582597052 extracted
-311071661,125069483,803781276 inserted
272957196,753068287,-690923894 inserted
-661917898,-515362853 inserted
-342991635,-269797145,830676958,-508426391,-398611243,-682634220,-401386928,266912492,951181604 inserted
-661917898,-515362853 extracted
458861842,-330239858,-693232080 inserted
-625696407 inserted
876786088,-84863696,734004921,-243379648,-216665449,740620962 inserted
-625696407 extracted
-311071661,125069483,803781276 extracted
Top: 272957196,753068287,-690923894
875313307,-77858426,-738186723,-895212432,771647417,516388184 inserted
-724730094,459714308,528723224,-660853275,-995553258,23573093,-997244050,-2237309 inserted
-116698122,770702284,-219136209,509588467 inserted
Top: 272957196,753068287,-690923894
272957196,753068287,-690923894 extracted
255443749,727093131,-573213741,-997548347,-748198626,908120742,673674598 inserted
458861842,-330239858,-693232080 extracted
-406983153,263792385,-146656350,-163713259,263806550 inserted
-437241380,865359223,549023680 inserted
Top: -437241380,865359223,549023680
-437241380,865359223,549023680 extracted
-976034850,605277289,-132510563,-713726863,78266063,535270134,-85970542,-112827891,-401125815,-153747077 inserted
Top: 762087052,-644244158,-275474272,706589083
-374826278,-52470512,-985380182,-692047237,-800431959 inserted
-905812812,143332249,-223543493,-708839846,824298548 inserted
Top: 762087052,-644244158,-275474272,706589083
762087052,-644244158,-275474272,706589083 extracted
Top: -414194001,-118535224,-60342957,-976130628
-414194001,-118535224,-60342957,-976130628 extracted
Top: 106893845,-17552538,296800860,-906593645
106893845,-17552538,296800860,-906593645 extracted
-324998818,517659091,722105869,60144628,-74745039,274756933,145946904 inserted
856150727,170378376,293442676,-491503502,930543163,-923547170,17103986 inserted
-827835898,721430843,375250121,-281686953 extracted
50379828,506192932,-13113741,-292148382 extracted
-787552554,382401699,194734255,337346648 extracted
-379558076,-200761667,200866744,-478947276,-641534868,776315016 inserted
-840649144,951148651,-773637585,442487501 extracted
Top: -327124436,-135856421,351021288,38942401
-442717210,-440918374,346024685,455241744,-122514551,-77188039,-308724612,771392698,-14715570,629998107 inserted
Top: -327124436,-135856421,351021288,38942401
Top: -327124436,-135856421,351021288,38942401
-215193428,-892217406,515474493,-982141607,329854052,549926655,708680540,827145246 inserted
Top: -327124436,-135856421,351021288,38942401
-205710922,-658496056,-405179461,-68296772,-546080453,-13886393 inserted
-327124436,-135856421,351021288,38942401 extracted
720316763,760921158,964209252,711446269,715183500,926565368,299037226,519741244,275696654,-809411360 inserted
-861386168,-423567672,-481335383,328242506,-133747365 inserted
-804278266,-875620606,240142759,-788030593 extracted
-846189579,806571042,693696974,-573933442,-543944541 inserted
-251955637,347812497,889661434,-907812658 extracted
931852990,879873853,285422658,927613717 extracted
185931982,-278999744,-51713014,604180869,954249654,414443283,159442393,458929477 inserted
414230841,-779163199,-525226745,-384542290 extracted
Top: -336342902,-92706893,-26078975,-823821240
884747176,15789442,402903084,803515257,413871621,277766896,240750153 inserted
810023751,454420828,791705954 inserted
-750084301,-709124787 inserted
191022843,-886778705,-437836179,-18639253,-234409126 inserted
462219885,875681802,-518840908 inserted
Top: -750084301,-709124787
-135042922,-567430548,522336328,-194397726 inserted
927977888,762241724,-784608504,218526786,113261537,-386798747,-830429583,-612486495,459007016 inserted
-830410708,849824592,426578069,-98576747 inserted
-991209227,-853312494,-680505077,-308551543 inserted
-668830095,-902298296,-425653359,448718054,719219436,-304145115,-961083145 inserted
-750084301,-709124787 extracted
810023751,454420828,791705954 extracted
Top: 462219885,875681802,-518840908
677630103,-189079505,438823617,32892131,-920137013,-340651296,403848691,227592117,805738241 inserted
462219885,875681802,-518840908 extracted
Top: -336342902,-92706893,-26078975,-823821240
-829097340,-405752491,688629947,837867526,-426594390,130839883,-355116909,-189687178,-149129463 inserted
-336342902,-92706893,-26078975,-823821240 extracted
941567214,340121944,255895895,731856670,459858877,141698211,647076083,-318649161 inserted
-83475280,-971986571,-253859635,-317131093 extracted
811676759,-588515950,416280858,343258072,-62744689,706887253 inserted
Top: -865583529,538037930,506687293,-601781014
-807964450 inserted
659427185,-869578891 inserted
-752040402,941907305,403177342,-929222084,358843469,800939548,-316979967 inserted
-807964450 extracted
190988169 inserted
-116550073,-704049328,164372551 inserted
-560096005,30909344,-668773847,-318925002,230551101,199640660,637212956,-819930663,-543376189 inserted
905805595,-37550252,-285857415 inserted
360091388,-496753364,-253124704,-58933200 inserted
190988169 extracted
659427185,-869578891 extracted
247438193,810213779,-604000966,-249706863,-938947520,121070852 inserted
Top: -116550073,-704049328,164372551
-116550073,-704049328,164372551 extracted
Top: 905805595,-37550252,-285857415
690956681,-282319109,-641348931 inserted
-446013343,389670016,280208617,31675139 inserted
-593208634,-334599429,714261857,808970547,343824625,261498704,-852103999,726749466 inserted
Top: 905805595,-37550252,-285857415
905805595,-37550252,-285857415 extracted
-662559422,325383603,-386905105,-550311599 inserted
690956681,-282319109,-641348931 extracted
-865583529,538037930,506687293,-601781014 extracted
-779916496,-732458486,-947209808,-248112629 inserted
-175945758,-427187556,159953912,-332806097,-386465221,40788641 inserted
Top: 518494727,46032667,-429456991,-956938888
-506035496,-80303896,-881234556,-467234322 inserted
-76302317,-949940315 inserted
-840536562,-680552393,194768201,-712903443,-752184594,-323290423,-890735823 inserted
Top: -76302317,-949940315
-323643095 inserted
875452127,-125691685,450704325,568224747,756565835,-204777052,-69331260,-60994187,-675394218,433997692 inserted
-323643095 extracted
Top: -76302317,-949940315
-76302317,-949940315 extracted
518494727,46032667,-429456991,-956938888 extracted
552210448,-855745181,797767103,-523053935,568899268,-922815109,903752133,962017524,-568025029 inserted
150459154,-847954424,-222861013,-903065638,948023651,-186799408,344362332 inserted
921463366,804369899,11135231,-210341134,760282657,601744482,461815708,-355925536,102955550 inserted
Top: -284327059,833358558,632022586,827811512
-121670889,805751682,-518099395,-292593569,915041088,900934927,-403040463 inserted
-991830440,-286329085 inserted
-991830440,-286329085 extracted
-461424216,-279389131,311580108,382147262,-85863102 inserted
-179333632,494396270,-237515807,-467783275,285128681,-442204540 inserted
-284327059,833358558,632022586,827811512 extracted
-600755474,48424169 inserted
Top: -600755474,48424169
Top: -600755474,48424169
-600755474,48424169 extracted
506265507 inserted
Top: 506265507
Top: 506265507
-307621458,950081155,363396192,399220026,-459083648,655412332,422006428,-891834331 inserted
447758583,-355662494,-764670451,136971830 inserted
-375828131,561886084,-366111096,215174528,808475240,532541146,-904000894,637060437,-230253566,533931064 inserted
522780593,834340422,-227737160,-909212509,902259697 inserted
-41595869,776208218 inserted
400249064,-306330924,696883442,845584687,-636049831,130912904,-883755326,-419541859,-669437078 inserted
-74969201,39728191,40204337,736436081,-684928061,-278667496,177431006,986688254 inserted
Top: 506265507
Top: 506265507
Top: 506265507
Top: 506265507
-954058326,195978011,472075740,-103611585,230946378,-807718722,-810580392,839685797,328617070,-364897683 inserted
-735976122,-313394411,-67269739 inserted
506265507 extracted
359331867,765028506,90298032,243553542,11981776 inserted
451592178,512305236 inserted
-55183964,-754468234,-137873952,-860866629,923068042,-149379648,-965264397,415444822 inserted
-41595869,776208218 extracted
Top: 451592178,512305236
Top: 451592178,512305236
-415537094,977698293 inserted
Top: 451592178,512305236
-705377966,-478712270,20726514,-884027910,686854001,405228789,-643873154 inserted
-253594094,-743419301,860940825,532205560,843726326,-710092439 inserted
-331009072,-623554815,-167247174,841142278,2594733,-308035106,458862199,-22855414,149130261 inserted
451592178,512305236 extracted
-415537094,977698293 extracted
Top: -735976122,-313394411,-67269739
Top: -735976122,-313394411,-67269739
-598561550,-537020700 inserted
-598561550,-537020700 extracted
-735976122,-313394411,-67269739 extracted
-971061193,-486564490,558278686,397755786,466594123,-186818394 inserted
Top: 419208564,905576011,366889252,108812851
-328464228,-469801533,-875186379 inserted
580626938 inserted
966177331,-820247450 inserted
Top: 580626938
Top: 580626938
580626938 extracted
828887220,85654549,-642704013,21966956,-840807387,-647112778,-320582741 inserted
606997297,410330032,383408827,948905346,-74504304,276216701,-282202664,518049108 inserted
Top: 966177331,-820247450
966177331,-820247450 extracted
Top: -328464228,-469801533,-875186379
Top: -328464228,-469801533,-875186379
-328464228,-469801533,-875186379 extracted
-914083556,-965348990,995721057,915724143,-252099077,-880494702,-870708915,-539290602,445378096,-811184634 inserted
104453013,562885826,-860563612,683622879,959111777,559848394,-274861678,644353851,-85851255 inserted
912361316,-383001237,295031496,-918166035 inserted
-249332731,-765683285 inserted
972827630,-685297764 inserted
459579072,-278442184,439651813,151323683,-714006022,-387484432,149747118,-687445568,933054092 inserted
-249332731,-765683285 extracted
Top: 972827630,-685297764
350312743,995082867,971041131,-232384445,-63966806,-589637109,893225756,-762198835,-54034826 inserted
434704587,-618079058,-885105458 inserted
-822867932,361452505,-118746301,257104373 inserted
Top: 972827630,-685297764
972827630,-685297764 extracted
73689986,555634634,27729921,-840618741,-598895029,124705254 inserted
434704587,-618079058,-885105458 extracted
