Heap initialized
-544308081,-846723245,212084649,-845575776,-660914946,531786714,-770980336,-637597649  extracted
499294517,-856776535,107463169,-692730462,665007176,-774967958,177890855  inserted
486042229,-91918014,156647244,-529176795,-820641698,270030172,29296906,-320716654,-820269997,-831025088  inserted
Top: 486042229,-91918014,156647244,-529176795,-820641698,270030172,29296906,-320716654,-820269997,-831025088 
486042229,-91918014,156647244,-529176795,-820641698,270030172,29296906,-320716654,-820269997,-831025088  extracted
Top: -239553530,-695416506,-398501506,383544836,-462907402,199069001,351048410,-39696109,-277243484 
Top: -239553530,-695416506,-398501506,383544836,-462907402,199069001,351048410,-39696109,-277243484 
-663972591  inserted
-239553530,-695416506,-398501506,383544836,-462907402,199069001,351048410,-39696109,-277243484  extracted
-779546035,330596397,211323459,-276472751,-459495426  extracted
-727449032,-483642244,398095356,-127423625,188487075,-218942837  extracted
Top: -961547430 
Top: -961547430 
Top: -961547430 
Top: -961547430 
565513749,-594969760  inserted
-594342157,785506494,-222407215,690493100,-743923458,-518633051,412018385,-450684230,21530420,-557555919  inserted
-280333446,31494154,-11788523,-293565231,104965118,675309328  inserted
Top: -594342157,785506494,-222407215,690493100,-743923458,-518633051,412018385,-450684230,21530420,-557555919 
864185523,142219566  inserted
-594342157,785506494,-222407215,690493100,-743923458,-518633051,412018385,-450684230,21530420,-557555919  extracted
Top: -961547430 
-683482151,-360235758,-628700825,443118529,-519108805  inserted
Top: -683482151,-360235758,-628700825,443118529,-519108805 
950204326,-3557788,-102086869,129530933,-631537853,565397098  inserted
Top: -683482151,-360235758,-628700825,443118529,-519108805 
-834765852,-173431126,146694532,-446936220,20205317  inserted
442220945,107944514,453554711,-436681698,-132787224,-344511802,-277230138,122860763,186979497,761155956  inserted
Top: -683482151,-360235758,-628700825,443118529,-519108805 
-683482151,-360235758,-628700825,443118529,-519108805  extracted
-834765852,-173431126,146694532,-446936220,20205317  extracted
-961547430  extracted
-559947977,-826753275  inserted
-78334094,-411508846,-897791028,-34430410,655261439,-531644215,-747711990,283384709  inserted
97133484,412198824,-575639388,888336251,-141745593,-157388265  inserted
Top: -78334094,-411508846,-897791028,-34430410,655261439,-531644215,-747711990,283384709 
475576246,723870882,36034053,242239083,171715119,617104338,35070988,264470157  inserted
-69212641,948176821,545823882,-308060823,-275338366,494975948,532825559,-381531046  inserted
932844436,-287579163,913460485  inserted
-78334094,-411508846,-897791028,-34430410,655261439,-531644215,-747711990,283384709  extracted
-849456463,247010086,262963784,690963557,409503352,-876501699,-296946889,-343252678,-716503174  inserted
Top: -849456463,247010086,262963784,690963557,409503352,-876501699,-296946889,-343252678,-716503174 
-849456463,247010086,262963784,690963557,409503352,-876501699,-296946889,-343252678,-716503174  extracted
Top: -559947977,-826753275 
-559947977,-826753275  extracted
424031170,-818608865,-201129399,809855638,875886913  inserted
997153005,-330425276,854714769,-354172909,-281563791,-871676567,789067233,446205634  inserted
22951095,-968354259  extracted
Top: -928528159,-205252293,354581591,-143279678,48178993,-520015355,448971319 
-928528159,-205252293,354581591,-143279678,48178993,-520015355,448971319  extracted
244431353,-265505533,-984747577,-745908118,149472768  inserted
Top: 244431353,-265505533,-984747577,-745908118,149472768 
-282484982,497853742,-178883528,-147762737,149801088,-298453543,-718607420,-528142944  inserted
232711956,937438507,-175864633,-279263057,75158148  inserted
244431353,-265505533,-984747577,-745908118,149472768  extracted
-883695711,655441527,18440912,-43239007,651928973,905536381,547244590,-846571870,-862035881  inserted
Top: -282484982,497853742,-178883528,-147762737,149801088,-298453543,-718607420,-528142944 
421760588,699815991,145408270,-344087909,-896450026,451339450,-860452564,-375882644  inserted
-282484982,497853742,-178883528,-147762737,149801088,-298453543,-718607420,-528142944  extracted
-820382449,990966981,-919624929,555719614,368016275,-334549225,-81240788,-180214498,-741242273,225097302  extracted
-24129591,-622384804,-336438932  inserted
Top: -24129591,-622384804,-336438932 
628081550,263878827,-721379835,-959016131,521927003  inserted
-36249263,-154550272,577181015,-728980464,-665316388  inserted
-36249263,-154550272,577181015,-728980464,-665316388  extracted
-24129591,-622384804,-336438932  extracted
Top: -523204039,459883096,293240605,-852629778,-983967483,676581084 
Top: -523204039,459883096,293240605,-852629778,-983967483,676581084 
48708137,419933563,24378649,-632740755,788754546,-415082200  inserted
Top: -523204039,459883096,293240605,-852629778,-983967483,676581084 
-523204039,459883096,293240605,-852629778,-983967483,676581084  extracted
Top: -691238892,-549248252,88483480,441795143,-213265630 
Top: -691238892,-549248252,88483480,441795143,-213265630 
-74140538  inserted
-282229944,658490439,-985690334,19007183,-143351055,780326287,655453470,-159325571,595535783  inserted
-691238892,-549248252,88483480,441795143,-213265630  extracted
Top: -376321722,-304516497,-257015014,19224595 
Top: -376321722,-304516497,-257015014,19224595 
-396860079  inserted
886712173,528154890,-522761472,187018037,329941226,641726197,-874490109  inserted
Top: -376321722,-304516497,-257015014,19224595 
-376321722,-304516497,-257015014,19224595  extracted
Top: -169475696,348197734,66546528,-372264242,-787394485 
Top: -169475696,348197734,66546528,-372264242,-787394485 
212221478,703920604,89884694,-888493685,-208416763  inserted
-253654780,572258296,-92258804,675699147,-434213431,144850103  inserted
Top: -169475696,348197734,66546528,-372264242,-787394485 
784551218,-909791597,496137665,926828904,-278834834  inserted
Top: -169475696,348197734,66546528,-372264242,-787394485 
Top: -169475696,348197734,66546528,-372264242,-787394485 
Top: -169475696,348197734,66546528,-372264242,-787394485 
845633295,489129671,436920353,-656323310  inserted
Top: -169475696,348197734,66546528,-372264242,-787394485 
Top: -169475696,348197734,66546528,-372264242,-787394485 
-618058513  inserted
-169475696,348197734,66546528,-372264242,-787394485  extracted
Top: 377221905,-587783304,810313713,-866148882,161911005,-69190834,-738624881 
163680091,-572002179,968944831  inserted
555162399,-992099241,985916306,527782839,813251009,-175048179,-607216267,387084211,192625204,-999103429  inserted
790719313,868774485  inserted
Top: 377221905,-587783304,810313713,-866148882,161911005,-69190834,-738624881 
377221905,-587783304,810313713,-866148882,161911005,-69190834,-738624881  extracted
115850030,-176861841,572997049,105126221,195414447,-755179055,-533455980,132118698,-699712766,-806817309  inserted
-566217535,741671732,-115548859,138231281,-906971972,-346018234,240731771,-99790138,115724266  inserted
115850030,-176861841,572997049,105126221,195414447,-755179055,-533455980,132118698,-699712766,-806817309  extracted
Top: -924978766,20214135 
-40118614,-191259796,338319471,-362779225  inserted
-924978766,20214135  extracted
-905359805,-810467667,714896031,500564394,-426069163,855739755,492381815,-113306225,539326967,-252822230  inserted
418892468,-357453778,-7851087,-217883113,76250558,-797287830  extracted
-748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477  inserted
623520325  inserted
449860125  inserted
-36714462,945730304,723277137,-727253997,-925351678,-159366100  inserted
280281963,14416863,-714472686,-411148463,-954539837,94085166,812468914  extracted
499294517,-856776535,107463169,-692730462,665007176,-774967958,177890855  extracted
Top: -864540728 
Top: -864540728 
Top: -864540728 
-864540728  extracted
Top: 381495709,-296409087,72217545,-849400930,28883883,538793335,-734275630 
381495709,-296409087,72217545,-849400930,28883883,538793335,-734275630  extracted
-848306327  extracted
212303511,-731584492,679879800  inserted
Top: -89128281,-344384941,-414221006 
415791411,-801335108,39500579,532049826,145727689,322546692  inserted
-713858648  inserted
-639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148  inserted
-89128281,-344384941,-414221006  extracted
421108123,-461508400,776426438,289352433,-671877646,-831527215,-352769703  extracted
-600421589,293573191,-523762741  extracted
Top: 181266549,-855620000,114593541,577355982,-846859855 
-473114644,17779933,-752024064,-427428518,874275058  inserted
181266549,-855620000,114593541,577355982,-846859855  extracted
-475131788,-45525075,-5982981,-129553418,-451714125,714819452,534001171,-994163577,239462383,-214443243  extracted
-999875887,92545578,-389272703,-444976463,892704407  inserted
Top: -999875887,92545578,-389272703,-444976463,892704407 
Top: -999875887,92545578,-389272703,-444976463,892704407 
-999875887,92545578,-389272703,-444976463,892704407  extracted
730874087,-944513705,-52966046,-292872109,-614286302,203505323,154415095  extracted
-469921912,-739448696,637131114,67819702,-691790969,-127673242,859143100,35328276,427993516,-812155422  extracted
Top: -748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477 
Top: -748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477 
-241569647,-87917836,-380917929,-569279130,499202455  inserted
Top: -748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477 
Top: -748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477 
-886623554,-698867653,653142683,-414798059  inserted
220019247,-41505058,-200935866,348212713,-616407589,494262812,-17013395,-711437512  inserted
Top: -886623554,-698867653,653142683,-414798059 
142571046,914141899,437582604,200806395,533106628,-161811834,-358298656,198655148,-751880623  inserted
-886623554,-698867653,653142683,-414798059  extracted
-470156071,-352152883,-748233926,109565064,977801004,100937109  inserted
Top: -748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477 
100200019,701510889,-565716200,288857638,185021865,589626646  inserted
-748102680,363152358,-14006742,-539718917,638304234,-807176973,297437477  extracted
158916351,169994054,840978524,759552521,150574574,557595648,96117892  inserted
893529953,-468038393,228417061  inserted
Top: -105590835,-805052514,194629595,-92992399 
-38631353,-846694475,791190204,-181972223,-479445459,-582437961  inserted
-407725293,-884294220,-861492656  inserted
678350933,701899516,807422570  inserted
-410594428,1010636,-209040683,-542841458,944177897,986058695,239350022,86446854,972230340  inserted
-266776461,-411313659,-376210245,194611852,565594680  inserted
540659082,-672934820,520224441,501885338,-933807220,-696299957,119701362,375467518  inserted
921491658,-930597221,466436766,-456220426,-605806036,87616218  inserted
303019077,-872365141,164651572,735617920,-141747502,-144491467,-949731768  inserted
-310233433,951924874  inserted
781140553,277538814,-842987054  inserted
Top: -407725293,-884294220,-861492656 
-611129464,-836952579,797200975  inserted
-603141720,317535394,610670665  inserted
558314958  inserted
-119184831,236770387  inserted
-407725293,-884294220,-861492656  extracted
-243925107,-267345175  inserted
-38631353,-846694475,791190204,-181972223,-479445459,-582437961  extracted
303019077,-872365141,164651572,735617920,-141747502,-144491467,-949731768  extracted
-115274094,-711337921,354213656,835880686,-239118228  inserted
-105590835,-805052514,194629595,-92992399  extracted
Top: 4652453,-749402128,-176446121,-205408537,-384914114,546553504,929659684,-770519509 
-104014319,-421915757,-233983801,-561379675,-998532632,486226464,844889742,969267445,360294951,-423779  inserted
86985000,-95567359,791801883,794850664,780591411,440630118  inserted
4652453,-749402128,-176446121,-205408537,-384914114,546553504,929659684,-770519509  extracted
920010313,632493995,822874045,-621761104,-814757037,-727643679  inserted
-721520041,-617349876,962632435,750960772,-327745280  inserted
343425821,783536144,-803631969,-795225243,362862121,-243338771,-763954752,-328159417,-29186391,-55590199  inserted
602226485,255077300  inserted
Top: 343425821,783536144,-803631969,-795225243,362862121,-243338771,-763954752,-328159417,-29186391,-55590199 
-92802592,-129116837,93694592,-656494387,391584810,-653437906,-639997039,702677645,-529178056,380327842  inserted
-890346347,-964194973,-56648913,-519471791,-850178122,-894037525,-341375240,-755094475  inserted
Top: -890346347,-964194973,-56648913,-519471791,-850178122,-894037525,-341375240,-755094475 
747965123,893618870,578857516  inserted
-890346347,-964194973,-56648913,-519471791,-850178122,-894037525,-341375240,-755094475  extracted
-283232692,-615049626,769805028,334814313  inserted
Top: 343425821,783536144,-803631969,-795225243,362862121,-243338771,-763954752,-328159417,-29186391,-55590199 
343425821,783536144,-803631969,-795225243,362862121,-243338771,-763954752,-328159417,-29186391,-55590199  extracted
-92802592,-129116837,93694592,-656494387,391584810,-653437906,-639997039,702677645,-529178056,380327842  extracted
Top: -566217535,741671732,-115548859,138231281,-906971972,-346018234,240731771,-99790138,115724266 
-566217535,741671732,-115548859,138231281,-906971972,-346018234,240731771,-99790138,115724266  extracted
-812708145,156570753,360561170,-89318294,254679959,-153313568,-390930846,-114983994  extracted
625511284,72588226,-243323304,-554264331,338965949,-399746606,890235400,-352817241,-467934451  inserted
Top: -241569647,-87917836,-380917929,-569279130,499202455 
592705409,-760911593,859611646  inserted
Top: -241569647,-87917836,-380917929,-569279130,499202455 
-241569647,-87917836,-380917929,-569279130,499202455  extracted
Top: -514409264,486531474,-712099823,323468509,-505862470,-765111886,566086011,341527613 
Top: -514409264,486531474,-712099823,323468509,-505862470,-765111886,566086011,341527613 
-514409264,486531474,-712099823,323468509,-505862470,-765111886,566086011,341527613  extracted
Top: -762916294 
Top: -762916294 
-762916294  extracted
Top: -473114644,17779933,-752024064,-427428518,874275058 
-473114644,17779933,-752024064,-427428518,874275058  extracted
576039141,-530663781,77041011  inserted
421760588,699815991,145408270,-344087909,-896450026,451339450,-860452564,-375882644  extracted
121577193,-36841447,954077823,150061584,109563197,-369507897,96464619,647931466  inserted
Top: -639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148 
625368244,-44454081,-280966833,119650625,61208621  inserted
249167383,38527622,437495997,-366141513,-558037980,-26883812,-56333417  inserted
Top: -639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148 
-323773294  inserted
46544817,-133707163,486107758,164238272,318035693  inserted
-734313922,430127898,84287987,896459334,-327802208,326236826,984129221,706330210,-985218849,901188684  inserted
Top: -639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148 
Top: -639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148 
-639091571,120913542,918081505,-531019885,194746749,-461591337,-952118146,591752148  extracted
-46876346,-688890290  extracted
234237477,-959815439  extracted
Top: -722520778 
-642068254,-153209918,-565561427,616278801,-722515078,-761048399,957429179,979644284,795558479,650314984  inserted
734531883,-810112164,-663133988,793748172,38622946,-642387210,970286431,-408296358,-485264980,128076931  inserted
Top: -722520778 
550991438,53127358,-208258804,104486532,-139726262,669474246,-734415520,-741501076  inserted
Top: -722520778 
Top: -722520778 
296174847,-668547676,-849590951,144664791,-219491783,912152439  inserted
-199253331,-824554856  inserted
178129721,-542302626,961876613,181882572,886757431,-970063334,197622660,-70824615  inserted
-199253331,-824554856  extracted
635957100,-556449797,666588110,744082234,-416483128,377178592  inserted
-339513370,-889444960,536799201,715330736,831630408,560636896  inserted
-567936584  inserted
-524569873,-384352811,-750047283,-666835319,262004114,483781116,-137127969,-377530214,216201856,-276542359  inserted
173789711,809084976,-949689546,-535287299,852517684,-576991679,298246970,-234820490,215049494  inserted
-524569873,-384352811,-750047283,-666835319,262004114,483781116,-137127969,-377530214,216201856,-276542359  extracted
-722520778  extracted
Top: -590960109,-640162762,303076104,-360544104,570686875 
687371075,507721596,-693866480,953646101,847775395,421687047,634139710,365019491,61009694,32331004  inserted
-418443277,-341702038,13354471,-665688519,-604310322,-707055020,-120550577,-479950772  inserted
Top: -418443277,-341702038,13354471,-665688519,-604310322,-707055020,-120550577,-479950772 
-418443277,-341702038,13354471,-665688519,-604310322,-707055020,-120550577,-479950772  extracted
-540763826,-134880675,-316580542  inserted
-540763826,-134880675,-316580542  extracted
Top: -590960109,-640162762,303076104,-360544104,570686875 
-374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538  inserted
960538628,101383898,-762385530  inserted
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
-829479949,-797343385,887621044,206920806,-12811939,-605556294,631528593,141845828,815779735  inserted
210231159,478802026,-739178754  inserted
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
-736247190,-757109563,387133894,161373334  inserted
-736247190,-757109563,387133894,161373334  extracted
353161080,765819734,-426823914,278038302,-25878078  inserted
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
-431289312,127118434,-320743092,-277634670,775232397  inserted
Top: -374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538 
432217000,230439901,-62264837,554194963  inserted
-374696065,-643756180,-488555925,332531558,917766297,-530644381,714468545,-955061933,186883538  extracted
Top: -590960109,-640162762,303076104,-360544104,570686875 
-590960109,-640162762,303076104,-360544104,570686875  extracted
-795636530,819886028  inserted
Top: -912450531,-206340915,791661617,91751775,-712296771,-456251514,643398959,155897640,-112840075 
-912450531,-206340915,791661617,91751775,-712296771,-456251514,643398959,155897640,-112840075  extracted
-715798432  extracted
-713858648  extracted
123101155,902742994,-192307041  inserted
160712401,-873832451  extracted
400208988,-825015720,-37693826,34752373,-411819536,514151656,-244399719,271857323,979136331,-951030256  inserted
-524484554,-209032517,701899502,-970194482,498912977,809879677,349285399  inserted
-203137104,-454058889,-830350191,650500346  inserted
-203137104,-454058889,-830350191,650500346  extracted
-365697574,601080439,-362236354,-785750474,-321347200,-856886374,-878357743,741894964,-364060124,567071080  inserted
Top: -365697574,601080439,-362236354,-785750474,-321347200,-856886374,-878357743,741894964,-364060124,567071080 
Top: -365697574,601080439,-362236354,-785750474,-321347200,-856886374,-878357743,741894964,-364060124,567071080 
-365697574,601080439,-362236354,-785750474,-321347200,-856886374,-878357743,741894964,-364060124,567071080  extracted
907079509,-407506936,-999895508,625052690,887404790,737856946,541156217,-501266220,-485979525  inserted
-835548594  inserted
-835548594  extracted
Top: 57554991,-757485400 
562048686,130573259,208947900,-561801300,-661818882,-206416608  inserted
127875967  inserted
57554991,-757485400  extracted
Top: 244714954,-675146276,34183452,-840674606,479574126,37775700,-919621178,966730658 
Top: 244714954,-675146276,34183452,-840674606,479574126,37775700,-919621178,966730658 
-227971589,267192181,265981912,-948749156,-245661843,-607923465,-839690354,-108018213,-82315715  inserted
-108644461,-173143323,-835289644,-87262133,-564135931  inserted
-643504500,-933330570  inserted
318310223,-479239864,622193727,720245707,-843591100,352707162,903269660,375441377,-113543938  inserted
-386043531  inserted
-707056565,691922034,297610161,-989206497,622570824,100810021,8687332,-989163422,773422854  inserted
-216075820,-242057828,522408508,-829643342,-821135697,-69516185  inserted
-227971589,267192181,265981912,-948749156,-245661843,-607923465,-839690354,-108018213,-82315715  extracted
Top: -108644461,-173143323,-835289644,-87262133,-564135931 
-554440786,-803203846,-690349615,870494937,-993279232,-983761493,519626877,686806373,615188504,-123657964  inserted
92022238,-858266299  inserted
Top: -108644461,-173143323,-835289644,-87262133,-564135931 
-929216856,308063809  inserted
-108644461,-173143323,-835289644,-87262133,-564135931  extracted
-586222725,412517615,433081568,777558484,99072467,440206126,-557307812,246989657,128538907  inserted
-552486894,29967227,285547754,87020635,599657351,340975338,570977925,-97812107  inserted
-216075820,-242057828,522408508,-829643342,-821135697,-69516185  extracted
-126725773  inserted
Top: -643504500,-933330570 
-942222210,212468227,-768598643,774123376,-811012488,-966038446,-520153665,-728796518  inserted
-409456718  inserted
337875033,143561341  inserted
-70496605,-366039362,73706227  inserted
Top: -942222210,212468227,-768598643,774123376,-811012488,-966038446,-520153665,-728796518 
-70941079,247089123,-974129614,-781260967,244849859,-397481111  inserted
180605226,611124150,974231779,-127230006,394896552,366667445,-164466899  inserted
-942222210,212468227,-768598643,774123376,-811012488,-966038446,-520153665,-728796518  extracted
-70941079,247089123,-974129614,-781260967,244849859,-397481111  extracted
-643504500,-933330570  extracted
-554440786,-803203846,-690349615,870494937,-993279232,-983761493,519626877,686806373,615188504,-123657964  extracted
28990605,-776404777,-371100725,995587140,324634797,-443642186,-690954250,918900090,-551416123,307096246  inserted
244121154,230531602,497575709,700403268,-475319555,-935193532  inserted
Top: 92022238,-858266299 
92022238,-858266299  extracted
-898754237  inserted
863138182  inserted
-898754237  extracted
Top: 244714954,-675146276,34183452,-840674606,479574126,37775700,-919621178,966730658 
Top: 244714954,-675146276,34183452,-840674606,479574126,37775700,-919621178,966730658 
244714954,-675146276,34183452,-840674606,479574126,37775700,-919621178,966730658  extracted
Top: 468358886,-380531413,-691553048,785769860,-766095377,-88170723 
-77024188,-275061518  inserted
-239217723,635771479,-620959934,-104041777,-99515338,-780500792  inserted
-537315219,-874470728,155531270,-451312901,2509903,835277222,415708157,-797731483,-391689640,58255211  inserted
56078137,644229641,83057177  inserted
-537315219,-874470728,155531270,-451312901,2509903,835277222,415708157,-797731483,-391689640,58255211  extracted
-725104784,580175502,284485927,778313468,741341165,-969529043,-142886970,265302997  inserted
Top: -239217723,635771479,-620959934,-104041777,-99515338,-780500792 
-239217723,635771479,-620959934,-104041777,-99515338,-780500792  extracted
Top: 468358886,-380531413,-691553048,785769860,-766095377,-88170723 
Top: 468358886,-380531413,-691553048,785769860,-766095377,-88170723 
271679609,-763908637,-165829578  inserted
-903904259,-605802464,828156536,-182684447,-921734867  inserted
-314900418,-399193482,-201715674  inserted
Top: -903904259,-605802464,828156536,-182684447,-921734867 
Top: -903904259,-605802464,828156536,-182684447,-921734867 
-321427877,641294304,745575237  inserted
277800802,627431609,566858382  inserted
-179101499,-71304197,200327866,269360161,-216753561,-825445753  inserted
Top: -903904259,-605802464,828156536,-182684447,-921734867 
-903904259,-605802464,828156536,-182684447,-921734867  extracted
3806382,771897221,574974708,-836402412  inserted
-314900418,-399193482,-201715674  extracted
218817716,906765875,-663178966,-679398154,946354689,-809204547,173489618,981072183  inserted
-179101499,-71304197,200327866,269360161,-216753561,-825445753  extracted
468358886,-380531413,-691553048,785769860,-766095377,-88170723  extracted
Top: -663972591 
Top: -663972591 
997379952,681576458,-536935455,557755561,458851520,-316731165,-528501542,-448409441,-694407418,296982954  inserted
Top: -663972591 
216921447  inserted
56998404,804597303,-567307302,595524700,344452653,-58761614,-354840894,624339147,103944600,-835924014  inserted
-431459507,-222391960,150705678,347721273,-158081773,540527912  inserted
Top: -663972591 
Top: -663972591 
Top: -663972591 
-573669758,485741279  inserted
-77711139,-110389877,916895104,104316369,-212754982  inserted
330992175,209603896,-69012521  inserted
-639848565,-618151423,-113922287  inserted
-639848565,-618151423,-113922287  extracted
-663972591  extracted
Top: 271679609,-763908637,-165829578 
449881226,169521415,-309505156,-454823707  inserted
936550367,-17725179  inserted
-686849151,-780927536,-350082074,835826056,-882533256,-952045831,-478822241  inserted
-880906703,147822855,-868858468,-749169851,52586807,-57811458  inserted
-686849151,-780927536,-350082074,835826056,-882533256,-952045831,-478822241  extracted
Top: -880906703,147822855,-868858468,-749169851,52586807,-57811458 
Top: -880906703,147822855,-868858468,-749169851,52586807,-57811458 
Top: -880906703,147822855,-868858468,-749169851,52586807,-57811458 
429791722,-337083753,-602911995,-872203352,238714502,-547828800,336718715,332308454,337377661,-980804642  inserted
Top: -880906703,147822855,-868858468,-749169851,52586807,-57811458 
-236771701,-328662358,-270581550,179676079  inserted
-880906703,147822855,-868858468,-749169851,52586807,-57811458  extracted
-156585125,118873939,546873534,413772935,373442889,-673533619,430530611,-66675079  inserted
171902373,-427474765,308333241,-109245893,756548607,301962653,-946063781,521279829,958944955  inserted
Top: 429791722,-337083753,-602911995,-872203352,238714502,-547828800,336718715,332308454,337377661,-980804642 
Top: 429791722,-337083753,-602911995,-872203352,238714502,-547828800,336718715,332308454,337377661,-980804642 
-784390006,295303284  inserted
Top: 429791722,-337083753,-602911995,-872203352,238714502,-547828800,336718715,332308454,337377661,-980804642 
-393147251,228553873  inserted
429791722,-337083753,-602911995,-872203352,238714502,-547828800,336718715,332308454,337377661,-980804642  extracted
-870275201,-364847654,930954485,-262026348  inserted
-121645309,474115730,274943651,-655384189,-47831041,279878303,995028968,918145482  inserted
-486214230,373766553,-96622924,-801066843,-14429837,-194722431,-488500161,-329527433  inserted
989463714,393501070,-224527983,-268794047,-390654928  inserted
665034491,675069789,-668305083  inserted
-486214230,373766553,-96622924,-801066843,-14429837,-194722431,-488500161,-329527433  extracted
689672373,-247039690,-931102981,464904882,572965807,-852771306,982890753,-157883767  inserted
Top: 271679609,-763908637,-165829578 
271679609,-763908637,-165829578  extracted
717100866,542352281,-203480504,241754761  inserted
460563049,-396369743,230650992,323191332,304847795,-471170000,157344838  inserted
56380349,-822604922,-896543319,601549589,-204825726,880882901  inserted
Top: -236771701,-328662358,-270581550,179676079 
-184027037,304765046,-276972517  inserted
847041575,-936321187,391883070  inserted
-236771701,-328662358,-270581550,179676079  extracted
Top: -611129464,-836952579,797200975 
830908244,749458152  inserted
881459896,560050101,-921808929,-928872144,972001146,-905369685  inserted
-611129464,-836952579,797200975  extracted
-530566718,-114724539  extracted
-16166496,793162485,-315233451,-365381415,-720338237  extracted
-168195378,-453769320  extracted
-929216856,308063809  extracted
-618058513  extracted
Top: -607538071 
-607538071  extracted
420779726,815529667,-144568836,-945042933,431605425,872331608,-333251228,453316727,-685087316  inserted
-50086945,-975515479,420176571  extracted
-84946562,-396376805  inserted
Top: -195217491,619814542,-585021577,800397311,-384962036,-700583283,-67809629,-90815057 
-195217491,619814542,-585021577,800397311,-384962036,-700583283,-67809629,-90815057  extracted
-316414572,-451501891,720369369,251985001,491264480,-770818580,-961244889,54193854  inserted
234456880,705803202,-701977041,648037924  inserted
342914856,-793375502,932092618,-674149279  inserted
-138265658,693053366,-401317331,894001403,150089395,-881936119,54565953,-178702354  inserted
-178699195,-92342981,-498458607,-476663859,-283375806,-804332056  inserted
Top: -178699195,-92342981,-498458607,-476663859,-283375806,-804332056 
217649613,138839336,393525700,406158546,-331640476,740400123,-427777776  inserted
Top: -178699195,-92342981,-498458607,-476663859,-283375806,-804332056 
-840654632,-47892354  inserted
-240571602,368644837,-327026032,270477671,307584451  inserted
-178699195,-92342981,-498458607,-476663859,-283375806,-804332056  extracted
-316414572,-451501891,720369369,251985001,491264480,-770818580,-961244889,54193854  extracted
-840654632,-47892354  extracted
121010721,-846699038,-253613305,764025383,854102704,-896248788,776632678  inserted
563915810,332340855,470359690,17534076,868316288,-766087807,-508845323  inserted
875561663,-411296434,-240180572,196188939,-304390424  inserted
-596874365,12611979,505050228,-171318838,436637505,432451880,657180457,-783472835,-826877799  inserted
-630774078,146346357  inserted
-702842523,308185037,-799605015,509304103,954514676,774971805,-210475481,-449051105,411251864  inserted
-799138249,272152204,130006822,-844821216,-610433138  inserted
-799138249,272152204,130006822,-844821216,-610433138  extracted
-204193499,818571020,-441749666,-49311351,-886499456  inserted
365638856,164067398,690023184,-982738619,503886308,57994277,427787721  inserted
996701984,-512805191,548266123,476146625,-18474059  inserted
859768236,803118790,148057994  inserted
Top: -204193499,818571020,-441749666,-49311351,-886499456 
343448087,648539352  inserted
180172385,-760395310,953458014  inserted
-654967077,-172659763,993070494,924666585  inserted
Top: -204193499,818571020,-441749666,-49311351,-886499456 
735441078,255928911,339429468  inserted
837911736,-634392025,995656232,-596463012,-52198674  inserted
-360112883,374425891,-230895924,-982065690,-99789666,674402881,441237518,-611886521,585737144,561563860  inserted
Top: -204193499,818571020,-441749666,-49311351,-886499456 
-67251591  inserted
Top: -204193499,818571020,-441749666,-49311351,-886499456 
-550152578,154823235,730284813,307914632,-479219989,44753663,-649777876,736011564,383966527  inserted
-204193499,818571020,-441749666,-49311351,-886499456  extracted
-765917896,436707028,694101043,-610770661,112987296,-268428994,465767886  inserted
Top: -602488011,126210972,-139663766,12845818 
551577260,109401290,-950570838,-365880030,876184983,-821617757,716726147,406965251,-814389991,902343689  inserted
Top: -602488011,126210972,-139663766,12845818 
557243343  inserted
Top: -602488011,126210972,-139663766,12845818 
-602488011,126210972,-139663766,12845818  extracted
-812103351,224035871  extracted
-302979274,-673333191,818483184,-489224575,378590438  inserted
-931051628,173521056  inserted
Top: -931051628,173521056 
-931051628,173521056  extracted
302552112,554412369,-681537207,937891244,-664590095,592684508,984791378,631209200,66437715  inserted
Top: -310410031,-906883528,601436424,-205134861,661668330,-416618825 
1891782  inserted
-617053659  inserted
-617053659  extracted
-310410031,-906883528,601436424,-205134861,661668330,-416618825  extracted
573083343,-300632406,16347414,-936405506,-366339698,-395441827,473165815,42631103,-435367838  inserted
