Heap initialized
296789387,-741843063,814972930,-757332385,498977863 inserted
-11335083,148067870,-907069933 inserted
-962232188,-699975599 extracted
-211884376,538100635 inserted
-239780404 extracted
-11335083,148067870,-907069933 extracted
585015442 inserted
-764711659,-852510236,154055218 extracted
Top: 435241102
208882960,219332786,137653973,752281971,512747924,-3110452,-384729549 inserted
484942205 inserted
435241102 extracted
-805857926,-277581081,-365540725,340302235 inserted
-946159516,-167275577,165832116 inserted
-349814965,537331789,192485001,194355771,313135884,706559769,411656178,670125951,90846952,-696296695 inserted
212244862,-208243772,254242441,885877252,-655247945 inserted
Top: -946159516,-167275577,165832116
-546261066,-536799619 inserted
-616146061,981582317,-794059080,-491399118,52559459,-556283927,-883090310,-892395143 inserted
Top: -546261066,-536799619
358223002,683755097,-113912757,-707079349,300114337,356920928,-235982162,-982105600,-95712997,-966842770 inserted
-546261066,-536799619 extracted
-538260927,99119157,-948532614,-526531094,-859002551,-878110804 inserted
Top: -538260927,99119157,-948532614,-526531094,-859002551,-878110804
-538260927,99119157,-948532614,-526531094,-859002551,-878110804 extracted
-946159516,-167275577,165832116 extracted
Top: -805857926,-277581081,-365540725,340302235
-805857926,-277581081,-365540725,340302235 extracted
442986145 extracted
-995082743,-578177589,240461752,561624595,-622302781 inserted
Top: 447740568
-746854238,-160067985,329204191,-231971444,310529146 inserted
Top: -746854238,-160067985,329204191,-231971444,310529146
-746854238,-160067985,329204191,-231971444,310529146 extracted
Top: 447740568
Top: 447740568
447740568 extracted
Top: -888018526,450402627,221430298,267995288,-261962768,-799402831,-127401322
Top: -888018526,450402627,221430298,267995288,-261962768,-799402831,-127401322
-888018526,450402627,221430298,267995288,-261962768,-799402831,-127401322 extracted
Top: -881454303,451039900,-628538838,-673950449
-881454303,451039900,-628538838,-673950449 extracted
744962591,-629683684,-497512173,612233064,467094115 inserted
-680509584,107567901,-694314163,458085496,-592725999,-255333488 extracted
399973350,169311784,731278310,655339690,982671461,-721276604,-742438924,469089348,-690229984,-542654549 inserted
Top: -448785404,467031487,-15228075,197911250,52247044,-881228140
863524005,946138512,899948260,-432154828,-261978519,-941864801,534344869,472660049,-7882416 inserted
804437747,-583921894,-626251898,796202080,-721141068 inserted
Top: -448785404,467031487,-15228075,197911250,52247044,-881228140
-234409946,-965676481,181158729,-679476664,97818921 inserted
275516113,695705531,-175765462,712427206,62813815,-381678299,-227022360,659137712 inserted
310334691 inserted
Top: -234409946,-965676481,181158729,-679476664,97818921
Top: -234409946,-965676481,181158729,-679476664,97818921
-234409946,-965676481,181158729,-679476664,97818921 extracted
310334691 extracted
-448785404,467031487,-15228075,197911250,52247044,-881228140 extracted
Top: 146023437,472092262,9917994
-456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490 inserted
-470584596,-682641605,-829615509,324914092,479635752 inserted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
772356007 inserted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
-794600878,-284355870,-578318504,193237557,182241071,-274401708,94811195 inserted
-509855881,-990621882 inserted
-243548312,347440254,82989209,99823292,-699524187,-285578072,356486544,134833547 inserted
-509855881,-990621882 extracted
546989618,989956524,31452975 inserted
-480843848,580221452,140458988,-929132781,114667200,-457091983,873957509,680783016,294849255,-471429480 inserted
409957659,368321987,-457515029,523929140,846311157,193318014,847102677,363453977,541724464,917051194 inserted
750263914,951201592,-300026474 inserted
-940041161,156793241,992635365,-447033823,-522035803 inserted
-794600878,-284355870,-578318504,193237557,182241071,-274401708,94811195 extracted
-243548312,347440254,82989209,99823292,-699524187,-285578072,356486544,134833547 extracted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
477982883 inserted
-656806435 inserted
Top: -656806435
-656806435 extracted
-747983448 inserted
-747983448 extracted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
-500818766,496056585 inserted
811872219,371000826,883814916,-903722221,252276279 inserted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
-401636952,342269686,140135549,-843347647,-968179056,585193944,-444770927,-490797665,351093188 inserted
-928217189,663365118,-974232428,590081241,767967246,-177901636,-780778623,-526841531,-847323944 inserted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
-945516043,348301827,401190202,-933059932,-522438971 inserted
-945516043,348301827,401190202,-933059932,-522438971 extracted
-293949328,82316795,-134952028,-732935571 inserted
Top: -293949328,82316795,-134952028,-732935571
921686230,-490441651,522934722,175446473,-444437097,-475648962,795614199 inserted
Top: -293949328,82316795,-134952028,-732935571
-506447367,714907199 inserted
-293949328,82316795,-134952028,-732935571 extracted
Top: -456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490
-456051893,-707591945,429172479,-767163585,-206985837,306854340,-556545907,-214843490 extracted
74602257 inserted
Top: 74602257
74602257 extracted
146023437,472092262,9917994 extracted
-380579563,473106924,-584430478,-384837135,141068830,409094902,-243467442,-421395274 extracted
99762025,615029838,452794620,-45070867,863065993,-329465502,-957575131,287654463 inserted
-707751787,64125547,-901306404,-13385649,473209041,213656214,206621439,-458692903,259462844 extracted
501500101,750335176,650739433,234880209,-200544584,384733978,-386003167,399658969 inserted
-997344294,-336152568,-216033680,-515657543,-528587683,74054443 inserted
18832815,-799029395,130782464 inserted
-997344294,-336152568,-216033680,-515657543,-528587683,74054443 extracted
-939112740,362143747,-281626570,37751838 inserted
Top: 18832815,-799029395,130782464
Top: 18832815,-799029395,130782464
18832815,-799029395,130782464 extracted
480396623,103435902,-535699982,-613763921,937254498,-121308564,849669976,-669674042,784271302,-83957851 inserted
211579142,397525488,-443574309,222569631,765676105,-469420946,268549612,345131768,-277308939 inserted
-939112740,362143747,-281626570,37751838 extracted
Top: -889861839,-31467123,457071358,-944281847,474779084,471769626,-114692722
763310531,-888734252,57184289,211114055,-227616701,9046422,-427594987,284192349,839332237 inserted
-971107600,-813337082,-209854958,-118957955,924918598,466541778,-380600312,34072474 inserted
-889861839,-31467123,457071358,-944281847,474779084,471769626,-114692722 extracted
Top: 477982883
Top: 477982883
-497136406 inserted
-449347043,672529472 inserted
-547461742,-415562053,-676654188,364833577,890995127,-41593318,863107076,662558888,749839664,30061248 inserted
-890311873,581030794,582567573,964904361 inserted
901101619,-760131597,-223195129,-785850612 inserted
591741306,-189689525,879997740,46845715,562595264,-237899809,-48185216,646941504,692776163,335819831 inserted
-536433458,-314425363 inserted
-497136406 extracted
Top: -536433458,-314425363
-431569965,501579022 inserted
-91139917,215141390 inserted
Top: -536433458,-314425363
772732433,898962314,-110568461,909156693 inserted
-536433458,-314425363 extracted
912361728,-901757555,-44245448,969567484,41075485,795771926,508817964,-697493079,-813757072 inserted
474474910,-973094385,-894297770,239882653,-399282847,-22334222,45349875,958534433,463513586 inserted
-91139917,215141390 extracted
-675150724,299368760,-720790485,847808849,-711469648,-685610363 inserted
Top: 477982883
967187835,958356764,329456710,380992305,28301483,-913439841,-829029679,710450940 inserted
15185894,397076477,475195624,-729227799,965106280,-123518794,-239671966,945132075,-258331202 inserted
941797090,931699323,965545887,-219821642 inserted
-962903073,-195609224,-972168302,230223688,940275371,242326344,973428541,-755933048,-973678177,951125676 inserted
Top: 477982883
869139221,-450258563,-428378592,278514212,-775853350,479497616,160738699,560777643,841661734,909228835 inserted
-35737125,2077570 inserted
-35737125,2077570 extracted
477982883 extracted
-279194294,-403303870,235612931,15355839,-224397983,478396344 extracted
-470584596,-682641605,-829615509,324914092,479635752 extracted
-378609077,74936368,752931793,699421534,833601114,278827399,566311113,980635643,301675423,-990467960 inserted
-514490956,-541402709,-425273445,691556331,789441131,969927298 inserted
Top: -528035091,-407736374,480453267,257671695,-245453388,-347888678,-996714607,445201911,27483965
-528035091,-407736374,480453267,257671695,-245453388,-347888678,-996714607,445201911,27483965 extracted
277082893,-450863804,488449996,-690979172,585398400,366585850,-682890991,669772945,213685330 inserted
-150400788,916253515 inserted
-770515622,-39723961,-232665382,-431487557,-501598115,95026330,480886079 extracted
Top: 484942205
Top: 484942205
484942205 extracted
Top: -257323690,7920611,488610389,366526916
-899664938,-552252032,352690990,-764353833,667994764,310186144,641026146 inserted
-610757011,200519547,-305718161,-652310992,512348133 inserted
-78514729,-39126260,-433112670 inserted
-872369626,368596614,-208576221 inserted
-78514729,-39126260,-433112670 extracted
-45219720 inserted
Top: -45219720
-45219720 extracted
Top: -872369626,368596614,-208576221
Top: -872369626,368596614,-208576221
896017146,25599630,205367010,536173062,154454231,619222617 inserted
456681707,487633239,588915785 inserted
-200150741,501835475,183797246,788153218,230684479,-553013381 inserted
Top: -872369626,368596614,-208576221
Top: -872369626,368596614,-208576221
-889132101,315596734,920142785,468567825,-961600932,936163553,374048954,228181048,-762374627,-689423141 inserted
359038058,-13571881,49493747,476614286,812893680,-921732449,-538458689,-913795813 inserted
-632136931,406588137,-495362997,-48072111,223224185,-707250576 inserted
Top: -872369626,368596614,-208576221
-872369626,368596614,-208576221 extracted
-628091623,-275855135,735765368,231875905,-652320675 inserted
-632136931,406588137,-495362997,-48072111,223224185,-707250576 extracted
-179568603,-471550227,200954440,-50903453,344830309 inserted
-179568603,-471550227,200954440,-50903453,344830309 extracted
-257323690,7920611,488610389,366526916 extracted
Top: -696588158,469109037,490714405
Top: -696588158,469109037,490714405
913514512,140028217,462313526,-210905185,396465982,310753591,-681136999 inserted
Top: -696588158,469109037,490714405
538604046,-209646088,213642850,-183682547,100338288,987721132 inserted
-652110189,-740039696,-595158723,-87262233,-133441606,-299690787,-361578278,19430809,-875329083 inserted
826404452,513170471,608656160 inserted
Top: -652110189,-740039696,-595158723,-87262233,-133441606,-299690787,-361578278,19430809,-875329083
Top: -652110189,-740039696,-595158723,-87262233,-133441606,-299690787,-361578278,19430809,-875329083
Top: -652110189,-740039696,-595158723,-87262233,-133441606,-299690787,-361578278,19430809,-875329083
-595384898,443067477,-98433519,-986639363 inserted
368298071,-455477179,31270114,368410759,-976342295,194764760,-883145761,931185372,356891670 inserted
-700327794,618187530,-348336127 inserted
-504706294,896255729,-837858533,-90227200,-155150621,587319505,-359984810,-29273205,285068275,825018542 inserted
-652110189,-740039696,-595158723,-87262233,-133441606,-299690787,-361578278,19430809,-875329083 extracted
-595384898,443067477,-98433519,-986639363 extracted
Top: -696588158,469109037,490714405
384739695 inserted
498711575,-75312808,957925087,955070439,440639195,-151735252,-772625851,-71940726 inserted
-245864478,76849019,178227357,458445970,779263048,-599592797,-786986146 inserted
442258126,305745420,-31371303,-752171910,966031734,-700832441 inserted
384739695 extracted
Top: -696588158,469109037,490714405
Top: -696588158,469109037,490714405
Top: -696588158,469109037,490714405
-476696878,-236705745 inserted
Top: -476696878,-236705745
536258394,-570594908,-866762210 inserted
-476696878,-236705745 extracted
-831412794,-306207399,-914893311,756366794,-841476147,-419421847,-393218009,-758432342,-473029200,-635304548 inserted
717961296,623605856,793933314,927791669,308881199,408991480,372935356,-543431789 inserted
Top: -696588158,469109037,490714405
Top: -696588158,469109037,490714405
264975586,-921595060,-831591409,-476842492,601759672,-889627774 inserted
Top: -696588158,469109037,490714405
670131973,-943979941,239839392,843348124,804294968,73208547,-454696985 inserted
-696588158,469109037,490714405 extracted
-302264170,-737603536,-293435651 inserted
933137591 inserted
-950816902,-628613778,-965085050 inserted
-708102680,-168457290,-539121792,602668203,-591065459,-59152288,990421659 inserted
-494315705,51255257 inserted
-950816902,-628613778,-965085050 extracted
414869096,66654199,-953480083,853397368,307183624 inserted
Top: -302264170,-737603536,-293435651
-302264170,-737603536,-293435651 extracted
613236033,158131843,-832045829,96121843,-304979983,151697110 inserted
-349713435,-280323289,-448942515,-64609496 inserted
884432599,-98753739,182486911,514020303,683547007,16998408,985602712,-231933438,-669480346,577430231 inserted
Top: -349713435,-280323289,-448942515,-64609496
568974220,536148420,-837082995,-307134544,-150586482,883948176,-74539385 inserted
-712260805,395034287 inserted
-349713435,-280323289,-448942515,-64609496 extracted
Top: -494315705,51255257
-502563567,482960182,897254001 inserted
-875391729,-214778607,-152988528,-793765820,239476519,923999507,766374718,177137907,818432683,-376204639 inserted
-494315705,51255257 extracted
-712260805,395034287 extracted
-500818766,496056585 extracted
498911649,370723180 extracted
500328049,408741627,-978517936,-331292341,-380584131 extracted
-179598425,501065388,-506889144,-148401885,232373233,-566668587,189660056,-581091697,-866743044 extracted
Top: -431569965,501579022
-431569965,501579022 extracted
-316065857,500641158,-55866190,-583385688,-784739069,835157210,-221489893 inserted
-138942958,502921835,434839976,-21503138,-801371527 extracted
119437562,-406120223,445439542,-314720024 inserted
Top: 119437562,-406120223,445439542,-314720024
119437562,-406120223,445439542,-314720024 extracted
-195276573,-680591756,-196354428,964559042 inserted
-356246380,704927462,845353601,-882902576,800767281,211665447 inserted
-646335417,-147385018,-791111063,693531047,566940369,623153599 inserted
-291611777,358325049,-645544004,454069683 inserted
881867277,473016415,-711082794 inserted
Top: -291611777,358325049,-645544004,454069683
522814702,-177611871,-390533810,-786483807,-535804712,-181021810,972897388,-441021215,-958577867 inserted
Top: -291611777,358325049,-645544004,454069683
-505076822,15725541,833351529,-805884417,-379332798,-194487397,-915839241,-342562555 inserted
-371596838,386019170,696828890,895262503 inserted
-291611777,358325049,-645544004,454069683 extracted
503060875 extracted
-806405503,-824365726,-165316658,475318569,387306218,506084982,-257720566,-484030592 extracted
992259476,-659574650,-39104095,778414458,-867120481,880530623,743766785,234235706 inserted
405053971,-902498710 inserted
29053728,904115404,-821860844,-429204224,929642645,436700459,-915871508,-567663714,768470564,-682781926 inserted
622738664,991930473,74891999,741519415,729115083,-917107850,-172128939,-261739725,-877016254 inserted
631792033,-328710136,214289757,272305526,214199739,-531328020,-672151374 inserted
-142513617,307102739,-534878222,278963122,571061555 inserted
178024720,522413762,-483338693,565384042,-505232260,420702175,891029933 inserted
405053971,-902498710 extracted
-783372800,724524090 inserted
-549258908,-183065827,559228986,645196105,978010775,-306895678,968699307,76366927 inserted
554985529,-292316456,-595456838 inserted
-719191669,944632943,320658513 inserted
Top: -987509754,510481954,-508962084,-566173117,-686886818,-576451421,358353997,245600897
440444808,-511398950,-691725866,484081753,715877247,606852085,791284568,-234284884 inserted
93709653,-438950822,826384679,-246839304,551464084,-737146523,-973819276,638633182,-788277396,961252593 inserted
-695819143,-15259229 inserted
Top: -695819143,-15259229
-511697764,95112796,-442474635,291879169,125161369 inserted
-484150190,931115242,935839083,134000369,563850755,-710539406,-628233812,-941511595,-164779266 inserted
369525438,414154227,83386546,-476874900,347031580,807839282,834728371,-514817171,471003032,556667658 inserted
Top: -695819143,-15259229
360421292,-921577546 inserted
Top: -695819143,-15259229
736381657 inserted
-695819143,-15259229 extracted
-568972975 inserted
Top: -568972975
-71498737,665104601,372595307 inserted
Top: -568972975
549912356,-272733158,963817893,-583491631 inserted
Top: -568972975
-568972975 extracted
-511697764,95112796,-442474635,291879169,125161369 extracted
-594833606,-387620434,-991934868,-492657439,571213760,-101842588,-100095007,-904172357,308159207 inserted
452176055 inserted
Top: 360421292,-921577546
360421292,-921577546 extracted
920618312,593944133,-828943188,-511179092,247482184,-992268059,-670629092 inserted
Top: 452176055
-269364959,-314765840,193517061,834576562,-730894926,327649231 inserted
853520316,96147228 inserted
452176055 extracted
-987509754,510481954,-508962084,-566173117,-686886818,-576451421,358353997,245600897 extracted
170349914,934693052,675682453,-322788930,-692053863,915497285 inserted
510952300 extracted
-775514639,488471653,-849340687,-935173878,735490825,-677371653,-100209419,394298675,68224909,-838460229 inserted
Top: -610757011,200519547,-305718161,-652310992,512348133
-111336771,959943549,-278955336,144189102,371011592,-696522138,-557392542,550439885,-722156386 inserted
-610757011,200519547,-305718161,-652310992,512348133 extracted
-150122071 inserted
796026386,-664295441,-122979293,514692592,-738030186 inserted
-150122071 extracted
-463040286,483007757,810521126,-20686196,316685779,438201525,-436374367,-760391273,913162879 inserted
Top: -347661717,476449301,458947362,516100412,379917228,-33230368,-443155790,-127306589
-780757399,-276482197,179109600,-902575734,-891192022,185408935,-396654007,838876642,48689391 inserted
Top: -347661717,476449301,458947362,516100412,379917228,-33230368,-443155790,-127306589
47612658,-110409031 inserted
Top: 47612658,-110409031
47612658,-110409031 extracted
-347661717,476449301,458947362,516100412,379917228,-33230368,-443155790,-127306589 extracted
Top: 373173065,-931345142,30867560,-850828585,401350565,-4705332,335887961,452451662,114881391,517735497
373173065,-931345142,30867560,-850828585,401350565,-4705332,335887961,452451662,114881391,517735497 extracted
-610478806,137838489,-960197078,-986290627,520903502,409900232,-373062795,-806758566,33986127,-323647992 extracted
Top: 521342134,-902615377,-328075937
Top: 521342134,-902615377,-328075937
472964835,385901663 inserted
767467919,192929360,204670921,-334053291,-634755878,524565456,-577523710,-256598791,907442041 inserted
472964835,385901663 extracted
-157075020,-209010624,292538029,331982662,549941741,791509103,792169663,-346900298 inserted
521342134,-902615377,-328075937 extracted
235568030,526975381,-66837082 extracted
476405229,-549528305,-349320134,-549316732,-225160158,498496034,-196883357 inserted
-114193315,-397115139,-648203360,137798920,467814744,-832403750,850136708 inserted
476405229,-549528305,-349320134,-549316732,-225160158,498496034,-196883357 extracted
36146591,-277351347,-188108931,-659679361,-370974595,-805636694,-757634890,-323677526,-13503723 inserted
36146591,-277351347,-188108931,-659679361,-370974595,-805636694,-757634890,-323677526,-13503723 extracted
-74803042,-324694551,904476984,-644750750,-643837358,345844575,943705027,339895191,689107385,-717614046 inserted
24510566 inserted
-290846212,-342938148,656733393,-524634120,158355698,752463165,854087037,-216400442,-76174474 inserted
Top: 24510566
Top: 24510566
Top: 24510566
Top: 24510566
169942360,-481970165,-82059894,775715150 inserted
24510566 extracted
Top: -738665838,529920999,119753805
-434973116,-721127004,-999448707,394319272,-653443792,-268457606,334489814,897212764,-504971170 inserted
244102925,-758863410,-251968669,-748818262,473399624,559516363,92335414 inserted
474221218,604481894,-30973883,562270162 inserted
366658410,432381074,969781679,-383295408,774683898,-315949907,-349406997,-971203337,29339067,-384312308 inserted
-932301739,92194928 inserted
631305688,-525803571,362178797,92167561 inserted
722350758,-140116095,-531325713,-214600721 inserted
Top: -932301739,92194928
-728120327,-14171124,993443679 inserted
110087050,508172973,-79771974,-207146251,395490975,-534011865 inserted
537420123,278926045,295652789,-448939493,-427841589,19708587 inserted
-932301739,92194928 extracted
Top: 110087050,508172973,-79771974,-207146251,395490975,-534011865
Top: 110087050,508172973,-79771974,-207146251,395490975,-534011865
-121546030,-634674197,383582234,958563217,-864600478,82073217 inserted
110087050,508172973,-79771974,-207146251,395490975,-534011865 extracted
Top: -738665838,529920999,119753805
Top: -738665838,529920999,119753805
Top: -738665838,529920999,119753805
Top: -738665838,529920999,119753805
-530906089,555786359,413446538,612374635,142318037,-74687268,-324342009 inserted
Top: -738665838,529920999,119753805
Top: -738665838,529920999,119753805
-738665838,529920999,119753805 extracted
-681889436,222860360,213091353,237437738,-968202209,530362663,488300707,-36762288 extracted
-475845000,-810332595,-861069857,531133703 extracted
Top: 531242434,-279032618,-795239666,421845629
130499052,893445094,-386984719,-626842535,-229267324,479137227 inserted
-315811821 inserted
640149874,829523380,-70700927,-867870876,-984915575,539756467 inserted
-315811821 extracted
531242434,-279032618,-795239666,421845629 extracted
533904852,268547920,349433365,324534505 extracted
-660890903,535600357,-514897037,-263194598,-74246720,-331619016,165780222 extracted
Top: 320578340,535928558
-223795060,85917221,246093833,840708943,-822444290,-169287908,536475956 inserted
Top: 320578340,535928558
320578340,535928558 extracted
536258394,-570594908,-866762210 extracted
537420123,278926045,295652789,-448939493,-427841589,19708587 extracted
Top: -211884376,538100635
-357833499,-654271924,-874996652,-126248628,-941573644,822605758,618168819 inserted
641784065,-614997480,-148473958 inserted
-211884376,538100635 extracted
540080338,349314099,-164295514,344648498 extracted
-35985391,801957771,287205089,-202405528 inserted
543744009,-673542832 extracted
-925510304,-7339129 inserted
-925510304,-7339129 extracted
182447518 inserted
-561536229,-240153036,126145353,591055413,108567667,389546801,997444247,-762982496,905510472,-65270587 inserted
Top: 182447518
182447518 extracted
260594896,949539794,-570954491,378969225 inserted
546229147,-542102669,270990297,-222567942,267718160 extracted
Top: 546774242,412084860
Top: 546774242,412084860
546774242,412084860 extracted
-394173868,-118826007,512301350,-829839434,-500627277,200548592,-810324255,547750459,-385847469 extracted
-183046334,389335006,375906488,-461604654 inserted
-183046334,389335006,375906488,-461604654 extracted
Top: -446377889,549769816
642133407,965130520,-462268680,211414204,932186608,-383439928,-883179231,732254806 inserted
Top: -446377889,549769816
990163316,-291515920 inserted
Top: -446377889,549769816
Top: -446377889,549769816
-828115151,723165156,-695790914,-750856197,133929382,-352885435 inserted
-446377889,549769816 extracted
550732613,-249668027,-638526448,-824733977 extracted
-264044478,-733604843,-501110786,551169702 extracted
-601791853,-571557428,473467361,-377095152,658628021,-729499622,-15743606,-218109499,-641195845 inserted
-592088021,404839630,-702422243 inserted
-924062219,565934,200732715 inserted
Top: -924062219,565934,200732715
-260846896,274530949,575283420,640502771,677901649,-909028556,387281566,-817548087,-339357332 inserted
919078831,711338212,-980272659,-575169111,-470228215,-517065209,18064616,942084041,-24343281 inserted
609300591,-134865135,-999819831,463476704,985456449,613763900,180277174,337353867 inserted
247335613,125709285,-657979113,517223282 inserted
Top: -924062219,565934,200732715
Top: -924062219,565934,200732715
655545746,-929401534 inserted
Top: -924062219,565934,200732715
-924062219,565934,200732715 extracted
679666675,-439483374,-627742282,362457833,959410566,388109842,491359859 inserted
-223643022,-170591294,245847204,-418033112,747988774,381092230 inserted
643071488,-464850746,-331022340,-217560431 inserted
-592088021,404839630,-702422243 extracted
247335613,125709285,-657979113,517223282 extracted
65575081,-351219340,-278789274,381861678,-815980152,-986732991,-747987275,-15408181,-218334738,391889951 inserted
88744232,-182417343,729546127,-882638781,-187060210,-54396434,-530225327,275074206 inserted
65575081,-351219340,-278789274,381861678,-815980152,-986732991,-747987275,-15408181,-218334738,391889951 extracted
Top: 553430891,-895851141,-276351634,-703482816,-480947145,-210340773,-272130633,-339356670
-698567222 inserted
957665924,-329993769,82272786,500493973,57725242,-387309800,319557805,80459482,895133262,236419428 inserted
-981008135 inserted
781264300,-313193519,876039520,965445213,-255758472,620462649,678403054,600715214 inserted
680684563 inserted
Top: -981008135
564560355,-246763463,450510765,397005882 inserted
Top: -981008135
Top: -981008135
Top: -981008135
Top: -981008135
-391330413,846878243,-349106140,-8304430 inserted
785654362,-649760890,949753811,-57522034,87651469,-779339797 inserted
-981008135 extracted
842034591,-135531008,285876757,771389682,-936365104,-812167275,309131799,-782217662 inserted
-298013822,898151896,106563787,577069236,770990253,-569155613,-256203818,922746889,-826740888 inserted
-698567222 extracted
743669168,-107884753,920946578,-45426176 inserted
-574943571,979924344,334841733 inserted
Top: 553430891,-895851141,-276351634,-703482816,-480947145,-210340773,-272130633,-339356670
553430891,-895851141,-276351634,-703482816,-480947145,-210340773,-272130633,-339356670 extracted
Top: 506664465,464312550,554031960
Top: 506664465,464312550,554031960
Top: 506664465,464312550,554031960
506664465,464312550,554031960 extracted
276731834,78859276,-668692228,-880552892,-272396040,554032359,-976850716,-708920788,-219869080 extracted
-633877595,-6341626,640245867,-749453168,648654877,-818435667 inserted
-72141787,-683955487,519720599,191702033,326495893,761420875,564994112,148659616,919099266 inserted
677909961,609498143,563811897,-816799274,-483948715,-636998183 inserted
67682402,518515317,450555236,-779672927,-435303987,680903912,85153896,360892755,-829538434 inserted
477338258,-793142984,363105287,-433137559 inserted
-741978659,172705261,-132810533,206865269,30919226,484167163,-691867812,762602157,764040461 inserted
477338258,-793142984,363105287,-433137559 extracted
Top: 554985529,-292316456,-595456838
554985529,-292316456,-595456838 extracted
-198726120,-180273891,-247209788,181692007,-135283996,556651872 extracted
244102925,-758863410,-251968669,-748818262,473399624,559516363,92335414 extracted
Top: -995082743,-578177589,240461752,561624595,-622302781
-995082743,-578177589,240461752,561624595,-622302781 extracted
806843655,-212022232,-797166286,99095778 inserted
561981625,-741165063,-455504334,-249230128,338304413,-936242017,-955152428,269685454,15893550,-937131936 extracted
-435920522,-765254769,-511376921,562098417,366394446,-591589840,-807827072,398915367,-82192602 extracted
564560355,-246763463,450510765,397005882 extracted
-123633857,570691428 extracted
-885431826,765487438,694849300,-823026605,-112690485,-841658845,-666055779,-280469235,-511603569,243752195 inserted
-959790393,-176160158,-344785261,678658329,-249938827,-240031450,-464535136,-816582422 inserted
490586865,-299744836 inserted
Top: 490586865,-299744836
490586865,-299744836 extracted
-745783202,61768179,351651137,768955760,-108267964,-978828006,-99900713,-660651280 inserted
-833379569,435791229 inserted
-78941040,-188239921 inserted
-71527449,274641464,-382151062,62019717 inserted
-78941040,-188239921 extracted
-135769228,665119546,183648710,633230224 inserted
749695754,818687723,-491934093,-658487347,371771265,-455517978,-904561072 inserted
231661928,-422445722,-103079813,214162573,52744751,668475151,-483215560,705427813,728612269 inserted
-71527449,274641464,-382151062,62019717 extracted
-833379569,435791229 extracted
Top: 232147247,-967488742,-91734171,570771247,-645324741
738585490,-121504673,205564298,-184624583,-329564958,88066575,749909323 inserted
-301443654 inserted
-833256326,-595246397,-979243316,-711518345,435453021,834749665,750701958,-324064847,-472523199 inserted
Top: -301443654
-301443654 extracted
-911094247,-511939239,-588296312,-546138645,-315232672 inserted
-911094247,-511939239,-588296312,-546138645,-315232672 extracted
783843024,31622300,328865605 inserted
-947228953,548373704,143889331,-817752747,-973677176,8662844,751658778 inserted
Top: 232147247,-967488742,-91734171,570771247,-645324741
232147247,-967488742,-91734171,570771247,-645324741 extracted
-398559304 inserted
Top: -398559304
540523243,767147019,572794870,917094146,672172879,-159501554,-309798748,417990195 inserted
647997185,928423157,-625321968,-847814061,-185211282,969893678 inserted
Top: -398559304
-398559304 extracted
Top: -142513617,307102739,-534878222,278963122,571061555
-142513617,307102739,-534878222,278963122,571061555 extracted
Top: -594833606,-387620434,-991934868,-492657439,571213760,-101842588,-100095007,-904172357,308159207
-594833606,-387620434,-991934868,-492657439,571213760,-101842588,-100095007,-904172357,308159207 extracted
747967293,-131712173,-930167214,-257221489,108142258,-937635953,-628034340,680413331,948133930,264520435 inserted
-217949220 inserted
-217949220 extracted
572366144,-322056063 extracted
-493064139,554146173,-671266137,-333186742,-376041325,170709741,572792661,398333690,383042477,-282405331 extracted
199737407,43680924,134351502,-563031003,994599916 inserted
573735054,346154168,58568174,-874370262 extracted
Top: -283721613,419871873,570958074,-367248259,207129862,-670760172,-382914305,134014973,-945673339,576365859
-951638697,-245345876,475591287,194047365,-262659948 inserted
Top: -951638697,-245345876,475591287,194047365,-262659948
Top: -951638697,-245345876,475591287,194047365,-262659948
646922938,389184636,-105797306,119900977,547366460,-455240731,355428639,427820064 inserted
Top: -951638697,-245345876,475591287,194047365,-262659948
-493411971,-853325535 inserted
-493411971,-853325535 extracted
949319392,710736429,-999887812,-6610227,-711856520,-788234872,-414741424 inserted
89177673,216221780,873164211,723007225 inserted
-951638697,-245345876,475591287,194047365,-262659948 extracted
26804326,323992191,-111160438,-511362911,286460822,-674389920,-97567324,-976265496 inserted
26804326,323992191,-111160438,-511362911,286460822,-674389920,-97567324,-976265496 extracted
-283721613,419871873,570958074,-367248259,207129862,-670760172,-382914305,134014973,-945673339,576365859 extracted
325540246,506420187,-120011722,-670053170 inserted
325540246,506420187,-120011722,-670053170 extracted
Top: -628175629,479477167,576901580,-693923917
449876697,-216288679,-242742466,-585205799,207702321,655354433,-643338589 inserted
-842798597,-592674550,933078024 inserted
